5516.8	5166.4	4532.8	4086.4
2733.6	2708.8	2692.8	2700.8
4509.6	4320.8	4293.6	4124
2854.4	2816	2839.2	2764.8
3035.2	2983.2	2989.6	2907.2
3985.6	3988	3970.4	3973.6
4556.8	4655.2	4653.6	4704.8
5704	5305.6	5069.6	4675.2
3720	3764	3747.2	3772.8
5688.8	5641.6	5620.8	5608.8
5750.4	5674.4	5711.2	5594.4
3872	3948	3959.2	4008.8
4597.6	4541.6	4580	4533.6
3549.6	3548.8	3629.6	3621.6
4365.6	4332	4182.4	4151.2
5560	5396	5396.8	5243.2
2182.4	2212.8	2423.2	2631.2
4836.8	4805.6	4877.6	4871.2
3126.4	3094.4	3134.4	3101.6
2410.4	2411.2	2510.4	2508
3112.8	3155.2	3150.4	3165.6
7112	6995.2	7025.6	6957.6
3412	3377.6	3371.2	3276
6729.6	6643.2	6702.4	6673.6
6115.2	6078.4	6171.2	6153.6
3836.8	3871.2	3776.8	3756.8
2191.2	2302.4	2326.4	2340
3248.8	3150.4	3160	3033.6
3122.4	3040	3029.6	3033.6
2233.6	2172.8	2161.6	2164
3782.4	3720	3737.6	3661.6
7029.6	6882.4	6828.8	6764
7146.4	7039.2	7050.4	6911.2
5947.2	5972	5923.2	5953.6
2028	2023.2	2124	2104
3454.4	3480.8	3445.6	3457.6
5845.6	5891.2	5880.8	5904.8
4254.4	4246.4	4304	4260.8
1938.4	1896	1902.4	1839.2
6219.2	6201.6	6296	6266.4
3844.8	3857.6	3962.4	3948
5192	5117.6	5115.2	4995.2
2187.2	2178.4	2079.2	2060
4798.4	4748.8	4788.8	4741.6
5828	5715.2	5671.2	5658.4
6324.8	6307.2	6180	6190.4
7084	7074.4	6979.2	6984
1899.2	1932.8	1902.4	1939.2
6074.4	5966.4	5991.2	5872.8
5076	4979.2	5012	4937.6
3538.4	3573.6	3536.8	3564.8
2568.8	2499.2	2501.6	2412.8
3037.6	2932.8	2915.2	2886.4
5048.8	4981.6	5004.8	4907.2
7200	7200.8	7128.8	7144.8
3512	3513.6	3619.2	3625.6
5824.8	5882.4	5865.6	5897.6
3226.4	3224	3314.4	3319.2
4900.8	4818.4	4865.6	4828
5440	5496.8	5485.6	5508.8
6506.4	6495.2	6595.2	6550.4
5817.6	5793.6	5734.4	5728
6443.2	6313.6	6316	6173.6
4575.2	4490.4	4541.6	4503.2
4980.8	4954.4	5013.6	4996.8
2932.8	3020.8	3027.2	3053.6
1915.2	1972	1962.4	2017.6
6897.6	6800	6785.6	6774.4
4216.8	4274.4	4289.6	4323.2
3788.8	3824	3752.8	3779.2
2816	2728	2728	2630.4
6369.6	6394.4	6364	6400.8
6272	6236	6212.8	6227.2
6703.2	6626.4	6648	6527.2
6593.6	6628.8	6540.8	6589.6
4652.8	4512.8	4498.4	4489.6
2437.6	2495.2	2492.8	2505.6
3644.8	3604	3585.6	3594.4
6812.8	6768	6682.4	6690.4
6992	6924	6898.4	6791.2
4237.6	4304.8	4353.6	4380.8
5296.8	5152.8	5138.4	4997.6
6921.6	6855.2	6823.2	6788
4771.2	4760.8	4856	4852
4262.4	4216.8	4184.8	4064
2466.4	2419.2	2407.2	2403.2
2401.6	2378.4	2257.6	2240.8
4385.6	4426.4	4540.8	4660
2044.8	2095.2	2092	2108
3373.6	3366.4	3448	3424.8
3125.6	3122.4	3216.8	3203.2
5021.6	5023.2	5105.6	5071.2
4899.2	4900	4958.4	4947.2
4964	5008	5023.2	5090.4
2584	2652.8	2647.2	2665.6
7324	7202.4	7264	7156.8
2564.8	2575.2	2520.8	2538.4
3589.6	3669.6	3694.4	3731.2
4341.6	4328	4409.6	4390.4
2572	2474.4	2487.2	2388
2972.8	2592	2376	1984.8
4350.4	4368	4309.6	4312.8
3447.2	3514.4	3503.2	3548
4980.8	5010.4	4988.8	5012
2526.4	2468.8	2487.2	2435.2
3134.4	3121.6	3044.8	3024
5382.4	5325.6	5322.4	5262.4
1879.2	2030.4	2009.6	2000
6712.8	6686.4	6590.4	6549.6
5169.6	5184	5156	5176.8
4152	4056.8	4049.6	3956
7576	7428.8	7445.6	7351.2
3824	3833.6	3908.8	3912.8
5047.2	4908	4880.8	4753.6
3595.2	3557.6	3728	3636.8
4561.6	4496.8	4468	4484
2002.4	1908.8	1899.2	1888
5350.4	5316	5402.4	5396.8
5998.4	5935.2	6016	5973.6
1879.2	1881.6	1950.4	1944.8
3026.4	3044	2962.4	2968
3416.8	3458.4	3439.2	3465.6
1826.4	1854.4	1840.8	1864.8
6799.2	6773.6	6775.2	6783.2
2748.8	2827.2	2817.6	2832.8
2053.6	1900	1862.4	1838.4
6822.4	6828.8	6674.4	6675.2
7352	7368.8	7344.8	7341.6
6491.2	6478.4	6327.2	6290.4
4985.6	4936.8	4832.8	4812.8
6040	6015.2	5981.6	6008.8
2961.6	3018.4	3074.4	3162.4
7103.2	7022.4	7030.4	6953.6
3384.8	3340	3377.6	3328.8
6142.4	6153.6	6110.4	6144.8
3034.4	2971.2	2976.8	2904.8
3228	3200	3065.6	3016.8
4492	4487.2	4451.2	4481.6
5664.8	5717.6	5700.8	5740.8
2882.4	2883.2	2996.8	2988
6687.2	6708	6568	6521.6
3328	3291.2	3270.4	3268
2952	2873.6	2885.6	2806.4
2844	2868	2973.6	2992
6648	6518.4	6502.4	6383.2
6680	6654.4	6588	6574.4
5222.4	5130.4	5132	5058.4
7251.2	7244	7192	7200.8
7028.8	6981.6	7021.6	6961.6
2056	1988	1993.6	1932
5452.8	5480	5416	5444
6423.2	6369.6	6440	6369.6
5644	5644	5741.6	5722.4
2092.8	2052.8	2095.2	2037.6
6652	6526.4	6546.4	6459.2
6309.6	6372.8	6376.8	6419.2
5564	5448	5464	5344.8
6804	6803.2	6783.2	6784
1997.6	1983.2	2051.2	2032
4232.8	4146.4	4158.4	4095.2
2259.2	2268	2206.4	2213.6
3753.6	3783.2	3768.8	3784.8
4384.8	4425.6	4404	4422.4
4600	4584.8	4643.2	4588
2164.8	2060.8	2040	1933.6
2343.2	2292	2276.8	2280
5148	5088	5095.2	5024.8
4049.6	4035.2	4100.8	4071.2
3053.6	3006.4	3031.2	2982.4
6096	6155.2	6178.4	6216
5315.2	5353.6	5305.6	5346.4
3001.6	2907.2	2881.6	2858.4
5923.2	5856.8	5899.2	5834.4
4990.4	4978.4	5085.6	5064.8
2935.2	2888	2912	2850.4
4272	4232.8	4138.4	4108.8
4687.2	4611.2	4623.2	4516.8
5335.2	5445.6	5429.6	5487.2
2213.6	2121.6	2131.2	2037.6
4902.4	4788.8	4764	4656.8
2627.2	2645.6	2592	2599.2
5576.8	5531.2	5411.2	5354.4
4258.4	4244	4112	4079.2
4510.4	4480.8	4328	4292.8
3683.2	3666.4	3769.6	3740.8
4823.2	4782.4	4809.6	4748.8
4351.2	4206.4	4176	4044
4625.6	4596	4644	4603.2
2399.2	2376	2460.8	2436.8
3048.8	3131.2	3121.6	3199.2
4044	3962.4	3974.4	3907.2
3276	3160.8	3132.8	3044.8
7332.8	7331.2	7291.2	7334.4
5994.4	5860.8	5884.8	5772
1892.8	1922.4	2006.4	2017.6
6769.6	6801.6	6719.2	6736.8
4592.8	4565.6	4487.2	4478.4
4588.8	4660.8	4666.4	4695.2
4864.8	4858.4	4783.2	4808.8
5452	5436.8	5456.8	5409.6
6054.4	5928.8	5902.4	5792
4552.8	4633.6	4644.8	4712
2889.6	2870.4	2804.8	2796
3852	3863.2	3981.6	3971.2
6775.2	6657.6	6674.4	6568
5578.4	5563.2	5660	5635.2
4512.8	4432	4418.4	4329.6
1992.8	2000	1942.4	1956
4312.8	4312	4392.8	4396.8
3449.6	3448	3354.4	3352
4702.4	4648	4703.2	4650.4
4407.2	4461.6	4445.6	4474.4
3016	3118.4	3136.8	3269.6
6480.8	6420.8	6454.4	6376
3528.8	3639.2	3678.4	3783.2
2616.8	2652	2763.2	2784.8
3416.8	3400.8	3300	3262.4
5419.2	5446.4	5401.6	5432
2238.4	2242.4	2347.2	2352.8
4671.2	4612	4632	4551.2
5820	5758.4	5806.4	5753.6
3267.2	2951.2	2520.8	2232.8
2078.4	2147.2	2151.2	2214.4
6607.2	6620.8	6572	6599.2
3354.4	3235.2	3202.4	3076.8
5663.2	5570.4	5564	5448
3641.6	3540	3521.6	3391.2
3500	3451.2	3433.6	3450.4
7098.4	7084.8	6980	6957.6
2481.6	2418.4	2430.4	2376.8
7124.8	6989.6	7024	6887.2
3368	3320	3301.6	3284
2308	2190.4	2185.6	2075.2
4469.6	4393.6	4404.8	4305.6
5969.6	5952	6016.8	5986.4
5154.4	5143.2	5045.6	5020.8
2523.2	2462.4	2487.2	2412.8
1932	1932.8	1858.4	1857.6
4427.2	4283.2	4256	4136
4545.6	4612	4628	4664.8
5176	5136	5144	5115.2
2547.2	2518.4	2548	2483.2
3221.6	3099.2	3097.6	2985.6
5635.2	5583.2	5631.2	5571.2
2055.2	2028	2080	2039.2
5506.4	5460	5502.4	5459.2
5584.8	5174.4	4960.8	4447.2
5392	5419.2	5376	5412.8
7347.2	7288.8	7328	7230.4
5170.4	5110.4	5176.8	5132
3937.6	4035.2	4045.6	4107.2
7174.4	7172	7112	7148
7172	7097.6	7056	7003.2
5081.6	5012	5085.6	5038.4
4370.4	4328	4344	4259.2
6500.8	6464.8	6310.4	6288.8
3240	3197.6	3182.4	3198.4
1935.2	1963.2	1924.8	1958.4
4913.6	4875.2	4933.6	4884
2378.4	2368.8	2467.2	2470.4
7234.4	7141.6	7186.4	7089.6
3647.2	3690.4	3687.2	3704
3733.6	3616	3600	3556
2859.2	2850.4	2834.4	2850.4
3200.8	3172	3075.2	3061.6
6573.6	6513.6	6473.6	6492
3721.6	3655.2	3628.8	3623.2
2426.4	2492	2494.4	2554.4
1915.2	1834.4	1851.2	1923.2
6371.2	6331.2	6381.6	6348.8
1895.2	1972.8	1988.8	2058.4
4052.8	4111.2	4108	4122.4
6736.8	6588	6618.4	6516.8
4957.6	4905.6	4907.2	4794.4
2219.2	2247.2	2208	2224
4316	4232	4218.4	4215.2
3352.8	3319.2	3333.6	3232.8
2868	2842.4	2869.6	2805.6
4020	4031.2	4106.4	4110.4
3356.8	3129.6	3033.6	2699.2
5043.2	5009.6	5100.8	5040.8
3146.4	3032	3025.6	2894.4
4465.6	4460	4536.8	4547.2
6683.2	6581.6	6612	6515.2
2729.6	2742.4	2833.6	2817.6
5596	5695.2	5704	5781.6
6988.8	6974.4	6921.6	6896.8
4644.8	4692.8	4689.6	4736.8
5142.4	5080	5115.2	5044.8
1964	1955.2	1889.6	1880.8
5968	5926.4	6004.8	5974.4
5252	5172.8	5108.8	5072.8
3460	3412	3429.6	3372
4967.2	4897.6	4919.2	4832
1900.8	1902.4	1874.4	1857.6
5779.2	5844	5843.2	5860.8
1842.4	1962.4	1988.8	2004.8
6032	5906.4	5883.2	5816.8
4591.2	4560.8	4604.8	4545.6
6980	6984.8	6952	6995.2
2556.8	2629.6	2645.6	2661.6
4654.4	4630.4	4697.6	4645.6
3084	3121.6	3105.6	3134.4
6080	6139.2	6142.4	6184
4668	4740.8	4731.2	4752
4040	3912	3890.4	3856.8
2405.6	2341.6	2363.2	2298.4
3329.6	3424.8	3425.6	3488
4234.4	4020.8	3963.2	3922.4
2480	2400.8	2412.8	2323.2
6293.6	6270.4	6312	6262.4
4329.6	4201.6	4168	4013.6
5579.2	5522.4	5596	5540.8
5111.2	5130.4	5110.4	5119.2
6538.4	6450.4	6509.6	6443.2
6581.6	6647.2	6657.6	6708.8
3186.4	3146.4	3177.6	3132
3052.8	3106.4	3105.6	3150.4
6841.6	6888	6847.2	6889.6
3992.8	3982.4	4064	4012.8
4393.6	4347.2	4402.4	4318.4
6348	6292.8	6303.2	6241.6
3819.2	3773.6	3804.8	3752.8
5412	5337.6	5329.6	5271.2
5700	5749.6	5748	5788.8
3060.8	3016.8	3005.6	2875.2
5452	5464.8	5552.8	5521.6
3758.4	3413.6	3396.8	3131.2
2096.8	2141.6	2132	2151.2
5804.8	5729.6	5754.4	5684
2556.8	2565.6	2528	2550.4
6180	6142.4	6228	6167.2
5991.2	6059.2	6079.2	6122.4
2483.2	2511.2	2501.6	2528.8
3406.4	3396	3496	3463.2
3875.2	3788.8	3784.8	3718.4
2159.2	2136	2213.6	2133.6
3526.4	3480	3517.6	3471.2
6735.2	6716	6618.4	6592.8
4788.8	4658.4	4653.6	4520.8
3255.2	3206.4	3252.8	3213.6
5729.6	5760	5758.4	5761.6
3629.6	3582.4	3640.8	3600
2231.2	2212	2190.4	2207.2
5032	5128.8	5127.2	5160.8
3549.6	3589.6	3556	3575.2
2324.8	2364	2370.4	2387.2
3538.4	3446.4	3444.8	3330.4
7118.4	7057.6	7083.2	7018.4
5796.8	5777.6	5839.2	5778.4
3588.8	3555.2	3538.4	3551.2
5408	5321.6	5338.4	5251.2
6892.8	6858.4	6901.6	6843.2
4291.2	4390.4	4408.8	4529.6
1992	1883.2	2000.8	2016
2881.6	2843.2	2896.8	2845.6
4893.6	4914.4	4895.2	4917.6
5623.2	5700.8	5694.4	5716.8
5863.2	5726.4	5699.2	5573.6
3785.6	3756.8	3835.2	3799.2
4276.8	4274.4	4356	4340.8
4044.8	4140	4127.2	4149.6
6729.6	6621.6	6623.2	6516
5144	5137.6	5249.6	5228
5516	5381.6	5361.6	5200.8
5825.6	5661.6	5661.6	5496.8
6017.6	6048	6024	6047.2
2587.2	2515.2	2500.8	2493.6
4672	4755.2	4744.8	4814.4
2190.4	2000.8	1993.6	1944
6066.4	6054.4	5990.4	5996
2576	2490.4	2475.2	2476.8
6104.8	6083.2	5937.6	5868.8
3456.8	3296.8	3229.6	3037.6
3082.4	3000.8	3000.8	2928
2248.8	2320	2311.2	2330.4
3552	3427.2	3417.6	3310.4
6273.6	6276.8	6182.4	6196
5814.4	5810.4	5905.6	5866.4
2848	2808	2844	2781.6
3156.8	3032	3014.4	2987.2
6064	6044.8	6020.8	6009.6
4336.8	4311.2	4298.4	4293.6
3666.4	3604.8	3419.2	3379.2
3344	3289.6	3295.2	3220.8
4325.6	4382.4	4425.6	4464.8
1844	1895.2	2047.2	2088
6510.4	6419.2	6373.6	6360.8
5084.8	4980	5047.2	4951.2
6213.6	6120.8	6133.6	6054.4
4948.8	4936	4841.6	4831.2
3183.2	3253.6	3243.2	3258.4
4115.2	3768.8	3746.4	3505.6
2318.4	2383.2	2362.4	2428
3094.4	3027.2	3012.8	2971.2
2222.4	2305.6	2306.4	2341.6
3754.4	3712.8	3761.6	3718.4
2916.8	2953.6	3004	3049.6
4071.2	3907.2	3878.4	3716
2719.2	2708	2782.4	2756.8
5272	5361.6	5369.6	5408
5524	5628.8	5616	5648
2323.2	2273.6	2309.6	2259.2
4134.4	4235.2	4287.2	4424
4448.8	4428.8	4481.6	4434.4
5427.2	5339.2	5344	5270.4
5882.4	5862.4	5967.2	5917.6
3340	3256.8	3242.4	3226.4
2024.8	2052.8	2173.6	2172.8
6141.6	6131.2	6082.4	6073.6
2296.8	2204	2194.4	2184.8
5544.8	5380	5386.4	5208
5066.4	5070.4	4900.8	4847.2
2608.8	2429.6	2396	2336
5368	5254.4	5243.2	5148
4191.2	4189.6	4305.6	4282.4
3537.6	3412	3406.4	3274.4
6227.2	6142.4	6156	6091.2
2539.2	2569.6	2580	2606.4
6868	6808	6799.2	6685.6
7408	7267.2	7257.6	7170.4
2280	2255.2	2319.2	2283.2
5102.4	5024.8	4989.6	4950.4
3198.4	3235.2	3303.2	3327.2
2496.8	2475.2	2542.4	2517.6
6342.4	6336.8	6283.2	6265.6
3860.8	3856	3967.2	3962.4
2772.8	2749.6	2808	2780
5590.4	5500	5502.4	5382.4
5964.8	5894.4	5894.4	5766.4
7129.6	7110.4	6963.2	6927.2
7036	6989.6	7042.4	6999.2
7266.4	7238.4	7218.4	7201.6
4695.2	4733.6	4726.4	4765.6
4335.2	4434.4	4433.6	4485.6
2013.6	2027.2	2137.6	2140
2317.6	2448	2489.6	2586.4
5634.4	5661.6	5593.6	5595.2
5105.6	5200	5195.2	5277.6
4799.2	4792.8	4703.2	4664.8
3060.8	2972	2930.4	2803.2
3882.4	3981.6	3988	4064.8
3096	3151.2	3134.4	3170.4
7110.4	7122.4	6968.8	6953.6
6924	6827.2	6866.4	6777.6
6080	6143.2	6144.8	6218.4
3133.6	3116.8	3040.8	3054.4
6883.2	6827.2	6878.4	6842.4
5866.4	5752.8	5780	5672
3799.2	3692.8	3690.4	3586.4
2708.8	2722.4	2829.6	2829.6
6039.2	5975.2	5964.8	5883.2
2582.4	2624.8	2619.2	2648.8
5502.4	5467.2	5504.8	5480
1876	1876.8	1842.4	1832.8
6658.4	6572	6600.8	6531.2
4273.6	4269.6	4341.6	4332
4247.2	4124	4078.4	3947.2
6268	6279.2	6164	6164
3948.8	4015.2	4035.2	4096.8
2896	2828	2851.2	2780.8
5656	5624	5692.8	5656.8
3504	3426.4	3412.8	3403.2
3264	3228.8	3304	3254.4
5850.4	5920.8	5917.6	5946.4
6079.2	5999.2	6028.8	5942.4
2894.4	2948.8	2936	2952
6404	6281.6	6258.4	6170.4
3247.2	3144.8	3176.8	3066.4
4154.4	4197.6	4197.6	4219.2
3799.2	3702.4	3687.2	3555.2
2600	2567.2	2609.6	2576.8
2149.6	2138.4	2212.8	2193.6
1987.2	1954.4	1996.8	1964
4126.4	4124.8	4256.8	4240
6658.4	6639.2	6547.2	6489.6
2547.2	2555.2	2674.4	2669.6
4512	4510.4	4596.8	4584
4176.8	4204.8	4142.4	4168
2461.6	2345.6	2320.8	2206.4
4827.2	4868	4826.4	4877.6
7127.2	7103.2	7012	6952.8
3612.8	3650.4	3617.6	3650.4
3544	3693.6	3799.2	3831.2
3915.2	3823.2	3812.8	3725.6
5248	5389.6	5401.6	5430.4
4028	4051.2	4035.2	4061.6
6987.2	6929.6	6908	6855.2
3012.8	3010.4	3104	3103.2
2726.4	2613.6	2593.6	2480.8
5249.6	5205.6	5287.2	5230.4
6196.8	6152	6188	6128.8
1827.2	1813.6	1875.2	1849.6
5876.8	5831.2	5911.2	5888
5972	5956.8	6019.2	6007.2
1999.2	2073.6	2076	2152
6210.4	6152.8	6207.2	6164.8
5938.4	5904.8	5879.2	5902.4
6944	6848.8	6931.2	6869.6
3125.6	3111.2	3095.2	3053.6
3063.2	3005.6	3030.4	2956
6074.4	6087.2	6061.6	6060
1974.4	1947.2	1864	1915.2
3228	3295.2	3275.2	3304
3769.6	3772.8	3878.4	3884
6684.8	6565.6	6532.8	6416
5735.2	5687.2	5750.4	5687.2
6043.2	6105.6	6101.6	6138.4
3055.2	3094.4	3097.6	3120.8
6237.6	6189.6	6171.2	6067.2
6262.4	6171.2	6136.8	6072.8
4300.8	4120	4071.2	3908.8
5020.8	5065.6	5060	5082.4
2384.8	2295.2	2293.6	2185.6
6249.6	6212	6317.6	6293.6
4603.2	4327.2	4104	3924.8
7017.6	6936	6948	6836
5248	5491.2	5594.4	5843.2
6505.6	6536	6492.8	6532
3317.6	3425.6	3444.8	3532
3820.8	3724.8	3696.8	3676
6355.2	6308	6394.4	6355.2
1980.8	1962.4	2028	1981.6
4881.6	4958.4	5001.6	5040.8
2116.8	2256.8	2312.8	2339.2
4641.6	4572	4614.4	4561.6
6680	6647.2	6686.4	6631.2
2452.8	2276	2197.6	2037.6
2176.8	2158.4	2069.6	2050.4
3585.6	3537.6	3439.2	3464.8
3975.2	4035.2	4041.6	4064
3486.4	3492	3476.8	3494.4
6904.8	6937.6	6888	6880.8
5209.6	5251.2	5257.6	5291.2
5564	5536.8	5600	5578.4
4663.2	4732	4729.6	4776
7132.8	7115.2	7195.2	7117.6
6800	6905.6	6952.8	6968
5121.6	5061.6	5080.8	5001.6
2748	2813.6	2804.8	2824
5063.2	5002.4	5056.8	5101.6
2717.6	2677.6	2550.4	2512.8
3265.6	3363.2	3372	3429.6
4511.2	4546.4	4528	4566.4
5733.6	5697.6	5645.6	5654.4
1951.2	1840.8	1878.4	1980
2916.8	2840	2842.4	2750.4
2209.6	2172.8	2243.2	2253.6
1992	2017.6	1995.2	2015.2
3580.8	3496	3468	3456.8
6495.2	6425.6	6446.4	6389.6
2049.6	2128.8	2131.2	2202.4
4381.6	4360	4390.4	4326.4
4512.8	4536	4512	4536
5247.2	5286.4	5275.2	5267.2
4607.2	4570.4	4582.4	4539.2
7424.8	7360	7337.6	7308.8
3734.4	3688	3736	3687.2
5078.4	5140	5132.8	5188
2966.4	2959.2	2841.6	2845.6
5380	5314.4	5372	5280
5774.4	5795.2	5881.6	5868
5919.2	5882.4	5764.8	5724.8
5255.2	5266.4	5241.6	5232.8
5092	5144	5139.2	5206.4
2627.2	2555.2	2583.2	2497.6
6590.4	6664	6639.2	6698.4
5011.2	5032.8	5108	5104
5548.8	5464	5515.2	5468.8
4637.6	4612.8	4516	4462.4
2088.8	1966.4	1948	1846.4
7346.4	7370.4	7337.6	7340
3484.8	3506.4	3520.8	3547.2
6244.8	6300.8	6287.2	6324.8
7182.4	7112.8	7200	7160.8
6843.2	6884.8	6908.8	6922.4
4484.8	4528	4602.4	4625.6
4197.6	4188.8	4085.6	4048.8
3543.2	3576	3543.2	3575.2
6668.8	6656.8	6562.4	6545.6
4556.8	4525.6	4511.2	4526.4
2488.8	2592.8	2616.8	2639.2
5770.4	5728.8	5793.6	5755.2
3730.4	3744	3834.4	3841.6
3746.4	3620	3605.6	3466.4
2500.8	2620	2643.2	2742.4
2619.2	2601.6	2541.6	2540
4380	4411.2	4407.2	4423.2
4238.4	4309.6	4295.2	4319.2
4732.8	4680	4686.4	4615.2
3740.8	3714.4	3696.8	3716.8
4320	4204	4204.8	4072
3644	3588.8	3627.2	3573.6
6025.6	5984.8	6008	5971.2
3289.6	3253.6	3293.6	3256
2912	2911.2	2830.4	2822.4
2172.8	2261.6	2253.6	2267.2
4324.8	4296.8	4345.6	4294.4
4133.6	4108.8	4033.6	4003.2
3949.6	3718.4	3665.6	3468.8
6963.2	6968.8	6825.6	6808
4629.6	4738.4	4730.4	4799.2
3763.2	3743.2	3601.6	3568
2178.4	2203.2	2217.6	2234.4
5048.8	4987.2	5009.6	4929.6
2929.6	2820.8	2831.2	2720.8
5480.8	5565.6	5566.4	5593.6
2113.6	2142.4	2112	2132
4062.4	4038.4	3940.8	3936.8
5752.8	5700.8	5776	5716
5949.6	5896	5913.6	5849.6
2322.4	2168	2158.4	2122.4
2680.8	2618.4	2607.2	2606.4
2628	2594.4	2625.6	2580
4880.8	4885.6	4964.8	4954.4
4120.8	4116.8	4164.8	4108
7445.6	7420.8	7389.6	7411.2
6403.2	6341.6	6381.6	6319.2
1979.2	1997.6	1954.4	1969.6
6152.8	6036.8	6029.6	5895.2
2123.2	2183.2	2177.6	2192
5348.8	5342.4	5411.2	5404.8
4446.4	4421.6	4304	4288
4356	4450.4	4434.4	4486.4
4679.2	4623.2	4688.8	4632.8
1968	1936.8	1972.8	1938.4
5135.2	5099.2	5188.8	5156.8
5044.8	4892.8	4919.2	4796
2975.2	3016.8	3004.8	3050.4
4361.6	4302.4	4306.4	4228.8
3130.4	3132	3239.2	3220.8
6815.2	6839.2	6798.4	6776
6783.2	6679.2	6689.6	6610.4
7127.2	7140.8	7075.2	7101.6
3857.6	3962.4	3966.4	4006.4
7121.6	7147.2	7125.6	7172.8
6884	6792.8	6873.6	6847.2
3286.4	3328	3301.6	3317.6
7108.8	7042.4	7134.4	7028
5546.4	5375.2	5360	5214.4
6687.2	6700.8	6668	6696.8
6519.2	6523.2	6476	6487.2
2385.6	2385.6	2483.2	2458.4
5167.2	5063.2	5078.4	4968.8
5921.6	5976	5953.6	5979.2
4103.2	4081.6	4141.6	4089.6
4573.6	4536	4553.6	4471.2
6767.2	6859.2	6848	6874.4
3916	3879.2	3912.8	3847.2
5046.4	5046.4	5121.6	5098.4
2364.8	2330.4	2316.8	2203.2
4354.4	4329.6	4293.6	4296
7298.4	7211.2	7247.2	7213.6
2152	2116	2104	2108
3721.6	3688.8	3711.2	3667.2
6560.8	6420	6462.4	6364
4096	4103.2	4071.2	4094.4
5352	5470.4	5465.6	5503.2
2363.2	2335.2	2354.4	2288
6140.8	6142.4	6099.2	6084
2168	2152.8	2143.2	2149.6
2748	2702.4	2721.6	2663.2
6544.8	6431.2	6441.6	6261.6
2054.4	2076.8	2058.4	2076.8
4715.2	4681.6	4689.6	4649.6
5861.6	5703.2	5729.6	5550.4
6614.4	6688.8	6712.8	6749.6
3682.4	3663.2	3688.8	3617.6
5835.2	5780	5884.8	5848
3831.2	3789.6	3859.2	3796
2560	2529.6	2473.6	2428.8
6659.2	6496	6487.2	6336
5008	4977.6	4849.6	4827.2
2211.2	2273.6	2262.4	2313.6
2072.8	2108.8	2239.2	2267.2
6056	5956	5960.8	5900
2756.8	2718.4	2724.8	2679.2
5596.8	5496	5482.4	5484.8
3501.6	3386.4	3370.4	3257.6
5141.6	5189.6	5172	5220.8
3887.2	3928	3904	3935.2
2353.6	2385.6	2406.4	2443.2
4918.4	4979.2	4973.6	4992.8
6016	5959.2	5978.4	5884
6155.2	6025.6	6025.6	5889.6
5107.2	5076.8	5141.6	5129.6
4202.4	4066.4	4056.8	4057.6
2883.2	2910.4	2835.2	2829.6
6833.6	6852.8	6808	6824
2471.2	2432	2464.8	2402.4
2500	2506.4	2428	2437.6
2719.2	2672	2716.8	2652.8
5095.2	5039.2	5081.6	5042.4
2924.8	2928.8	3020	3020.8
6980	6956.8	7022.4	6972.8
6806.4	6723.2	6715.2	6596.8
3916	3864.8	3879.2	3788.8
4216	4112	4129.6	4034.4
4487.2	4443.2	4412.8	4432
3246.4	3153.6	3166.4	3083.2
5492.8	5511.2	5592	5572
3619.2	3648.8	3577.6	3586.4
6206.4	6233.6	6168.8	6173.6
5223.2	5225.6	5323.2	5332.8
4351.2	4358.4	4296	4297.6
3011.2	2982.4	3028	2992.8
2125.6	2186.4	2180.8	2194.4
2965.6	3004	3074.4	3128
3786.4	3880	3896.8	3925.6
6437.6	6418.4	6302.4	6264.8
2018.4	2204	2196	2245.6
2894.4	2788.8	2796.8	2705.6
6584.8	6644	6607.2	6654.4
4031.2	4016	3944.8	3950.4
4958.4	4927.2	4888.8	4875.2
6278.4	6287.2	6247.2	6288
4767.2	4800.8	4756	4764
2721.6	2800.8	2816	2866.4
3016.8	2865.6	2828	2704.8
424	488.8	667.2	729.6
2773.6	2730.4	2793.6	2740.8
4518.4	4574.4	4736	4760
5408	5427.2	5421.6	5439.2
3698.4	3715.2	3652	3659.2
2711.2	2693.6	2773.6	2751.2
1888	1852.8	1920.8	1892.8
2949.6	2976.8	3072	3079.2
5595.2	5499.2	5447.2	5463.2
3956.8	3922.4	3972	3938.4
5735.2	5612.8	5591.2	5443.2
3467.2	3346.4	3338.4	3228.8
5894.4	5920	5880	5907.2
2137.6	2188	2351.2	2376
6167.2	6173.6	6039.2	5988
3528.8	3445.6	3454.4	3370.4
6754.4	6762.4	6720	6732.8
4707.2	4520	4534.4	4369.6
3341.6	3165.6	3147.2	3028.8
2120.8	2247.2	2276.8	2285.6
4464.8	4375.2	4312	4183.2
4552.8	4465.6	4499.2	4414.4
5359.2	5241.6	5253.6	5110.4
2597.6	2585.6	2649.6	2647.2
1932.8	1967.2	1928.8	1962.4
2728.8	2684	2712.8	2680
6505.6	6457.6	6474.4	6456.8
4005.6	3967.2	3990.4	3957.6
5475.2	5428.8	5484.8	5416.8
4405.6	4387.2	4461.6	4428
7201.6	7120.8	7120.8	6988
4501.6	4166.4	4145.6	3892
5419.2	5416.8	5371.2	5375.2
3888	3863.2	3951.2	3907.2
6379.2	6357.6	6274.4	6232
7357.6	7327.2	7386.4	7362.4
2801.6	2769.6	2781.6	2743.2
2399.2	2401.6	2309.6	2288.8
3619.2	3482.4	3450.4	3344.8
4285.6	4252.8	4345.6	4328
